Review_Text,Label
버거킹보다 조금 나은듯한 맛 배의 가격분위기  버거킹수준 손님이 없을때 가서 그런지 직원들이 시끄럽게 쉣쉣 하는 욕섞인 소음이 거슬림 맛 수제버거집이 많아져서 새롭지 않음 다운 쉑 버거보다 양은 많고 맛은 부족 쉐이크는 애가 맛없다고 할 정도임 다 녹은 쉐이크에 롯데리아 초코시럽은 천원을 의심케함 서비스  가락동 횟집수준 여직원이 메뉴판 던지듯 놓고 가길래 추천좀 해달랬더니 메뉴판 순서대로라고 하고 돌아가서 계속 떠듬 그럼에도 별 두개 준것은 하나만 주기엔 내가낸 돈이 너무 아까워서,0
번은 찾아간거 같은데 갈때마다 닫혀있어요,0
주인분 불친절은 기본이고 사람 기분 나쁘게 하는 말만 골라서 하십니다 맛을 떠나서 돈주고 사먹는데 이런 취급 받고 싶지 않습니다 양도 다른곳보다 적게 줍니다,0
카카오 후기도 신뢰도가 떨어지는 것 같내요부리또는 양도 적고 가격은 비쌈돼지는 맛있었다고 하는데 치킨은 또 사먹을 것 같진 않아요 친절도도 그닥 테라스 분위기는 좋았내요,0
진짜 거품에 고평가임 원이라는 미친 가격 먹어들 보셈 어이없을거임 님들솔직히 맛 별로고 가격도 과함  이 적정가라고 봄 천도 아까움,0
맛 자체는 좋으나 재료의 신선함이 매우 아쉬움똠양에 들어가는 새우는 냉동새우의 비린맛이 나고소고기쌀국수 위에 올라가는 고기는 뻣뻣하고 잡내가 난다,0
생활의 달인 스테이크가 맞는지 의문매장은 춥고 특히 서빙하던 쟁반은 하나도 안 닦는지 굉장히 더럽고 근데 거기다 바로 크렘브렐레숟가락 가지고 오시던데돈아까워요 달인 명성은 어디에,0
별로입니다간도 잘 안맞고 흉내를 낸것 같은데 전체적인 부조화 갈비탕도 깔끔하지않고 니글니글,0
면이 한덩이로 뭉쳐있었어요뭐 맛은 평범 그 자체고 가성비 떨어짐 그리고 서비스가 걍 없습니다,0
인당 만은 족히 썼으나 주문할 때마다 위아래로 훑어보거나 듣는 둥 마는 둥 하는 등 내가 혹시 돈을 안 내고 얻어먹고 가나 싶을 정도의 대응 분명 구이의 맛은 괜찮았음에도솥밥은 더 싸고 맛있는 곳이 너무 많이 생겼다 차마 좋은 소리가 나오지 않는다 그 가격에 좋은 대응이었다면 맛있었으니 이 가격도 됐다 하였을 텐데 대응이 너무 나쁘니 무슨 생각으로 이 값을 받지 하는 반발심만 든다 좋은 음식을 나쁜 서비스가 망쳐놓는다,0
가게주인이랑 스탭분들이 바뀐 이후로는 맛이 예전 같지않습니다팟크라파오무쌉은 돼지 누린내가 진동을 하고 바질은 너무 아껴 향조차 안나더군요똠얌꿍은 풍미는 줄어들고 그냥 우리나라사람이 만든 것 마냥 너무나 무난한 맛으로 바뀌어 버렸네여가성비좋은 구성에 향신료나 재료를 속이지 않고 만들던 시절이 생각날 정도로 맛이 형편없어졌습니다예전 기억 생각하시고 방문하시면 화날 것 같네여참 이전 종업원분들 보다는 한국말은 훨씬 잘하고 친절은 했습니다,0
꼭 가야하는 이유진한 사골국물의 육수사실상 여기는 만두가 주인공굳이 안가도 되는 이유투박한 면발의 칼국수가 취향이라면 글쎄너무 정제된 면발이라 면치기의 식감이 전혀 없음,0
국물이 완전 진해서 정말맛있네요 완전 존맛지방에서 올라왔지만 재방문의사 있는집,4
여러 번 찾아갈 정도는,0
왜 여길 들어왔을까 짜장면은 시큼하고 짬뽕은맹맛 탕수육은 고기잡내남,0
가격대비 회 양이 너무 적네요 근처 횟집 자리가 없어갔는데 너무나 비교되네요다시는 갈일 없을것 같습니다,0
평일 낮인데 웨이팅랭쎕 맛있었으나 한번 먹어볼만 하고 계속 생각나는 맛은 아님 그리고 양이 엄청 많은데  남은거 포장안되는건 단점다음엔 다른걸 먹어보고 싶음,4
술이 술술 새콤달콤 여기 맛없다는 사람들은 미슐랭만 찾아가서 밥먹어야함,4
평일 퇴근 후 방문 가는 길에 테이블링 하고 도착해서 바로 입장했네요 제 기준 평일 웨이팅 빡세진 않네요 주차도 힘들다고 되어 있어서 걱정했는데 근처 자리 딱 나서 괜찮았어요한국에서 먹은 반쎄오 중 제일 베트남에서 먹었던 맛이 나는 것 같아요 민트랑 함께 먹는 건 독특해요 분짜도 무난하니 괜찮았고요 쌀국수 맛이 궁금하네요 재방문 의사 있음,4
노맛 리뷰정리 님들  도망가세요네거티브 리뷰 꾸준히 삭제 당함  캐치테이블 카카오도 똑같이  이럴시간에 음식에 공들이세오 나도 꾸준히 리누얼,0
범계 맛집 긴자료코 범계점 음식 맛 양 나오는 속도 청결 직원들도 다 친절해요 완뵥합니다 기계식 주차장도 있어서 주차하기 참 편해요,4
보통 새로 가는 장소는 리뷰를 보고 어떨까 기대반 이상으로 방문하는데 맛은 그냥 뭐 동네 파스타 집 맛이고 사장님이 예약부터 응대가 껄끄러워서 였는지 재방문 의사는 없어요,0
굳 맛있음약간 시꾸러움,4
먹을 만합니다,0
막걸리랑 안주 종류 다양하고 맛도 나쁘진않은데 요리하시는분 포함 직원 모두 마스크를 찾아볼수없음 홀에 사장님으로 보이는 분은 주문을 반말로 받으시길래 잘못들은줄 알았는데 끝까지 반말,0
먹으면서 왜 유명한건지 고민을 하게되는,0
먹는 내내 주문 전화 들어올 정더로 인기가 많은집 서비스도 좋지만 맛은 기대 이하  평타,0
매운 짬뽕밥 해물짬뽕 이렇게 주문했습니다짬뽕밥 그릇이 조금 더 작고 바닥에 통통한 쫄면 몇가닥이 들어있어요육수 깔끔 개운하고 기름기 둥둥 굴 오징어 등 해물도 넉넉히 들어있어서 맘에 들었어요손으로 뽑은 보들보들한 면발도 좋았고심지어 밥도 차지게 맛있게 된 공깃밥이 나와서 인상적이었습니다 보통 푸석한 밥이 나오기 마련인데제가 보통 짬뽕 먹다보면 너무 짜고 맵고 질려서 완뽕 못하는데 여기서 오랜만에 완뽕했네요 정말 맛있게 잘 먹었습니다,4
평점이 너무 높은게 말도안되서 점 줍니다소금국임  소스랑 국물류 미친듯이짬물배채우고 옴 이닦고싶네그리고 광어라인 질기고 와규라인은 차가움 아니 음식이 맛잇으면 먹을때마다 음 소리가 나오잖슴 여기는 먹으면서 고역임 그냥 배라도 채우고 나오는거  돈버렷네 길가다 돈주웟으면,0
별로입니다,0
한국에서 접할 수 있는 케이준음식중 당연 수준급이라고 생각검보 맥앤치즈바이트 잠발라야 크런치랩 등을 추천,4
황리단길에서 가장 만족한 식당 가격도 괜찮고 음식들이 다 맛있습니다,4
중국에서 먹던 마라카오위보다 맛있네요    기름진 구운생선이 마라양념국물이랑 찰떡궁합이에요 셀프바 원 추가하면 탄산음료와 공기밥이 무한리필,4
제주음식을 한상에 먹을 수 있어요반찬도 짜지 않고 정말 맛있었어요정갈한 한상 드실분 강추,4
국내 태국요리 전문식당중에서는 무난하고 대중적인 좋은곳,4
손님 응대 점위생 및 청결 바닥과 테이블 좀 닦으세요음식 가격이 착하다고 음식이 별로면 좋아할까요죄송하지만 지인에게 추천하고 싶진 않은 음식점,0
회사 점심때 갔는데 양도 푸짐하고 돈까스 소스가 맛있고 직원분이 친절하게 대해주셔서 매우 맛나게 먹었어요,4
탕수육도 맛있었지만 쟁반짜장이 진짜 너무 맛있었어요 친절하고 강추,4
대치동 일대 런치코스 가성비 끝판왕,4
짜고 느끼하고하,0
다들 요리종류는 별로라고하는데 난 기본만 먹어서 그런지 깔끔하게 나오고 괜춘했음 이건 다른 사이공 쌀국수집과 비교한 평점임 일단 가성비가 좋다는게 최대장점이고 요리도 바로바로 정갈하게줌,4
같은 가격에 남여 차별하시나요포스에 주문자 성별에 따라 순대국남 순대국여 를 다르게 넣고 양도 다르게 주십니다양에 따라 가격을 달리 받을 게 아니면 이게 도대체 어느 나라 법입니까,0
고기 냄새남,0
시킨 메뉴 다 맛있었어요,4
여기 전주 갈때마다 들립니다정말 맛있고 특히 팥칼국수를 좋아하는데 면발이 손칼국수라서 굵은 면과 얇은 면의 맛을 동시에 느낄 수 있습니다팥죽도 많이 달지 않고 약간 아쉬운 듯한 그 프로 라는 음료수같은 개념으로 계속해서 몇 그릇도 먹을 수 있을거 같이 질리지 않습니다지금까지 전주에 갈때마다 기회가 되면 사먹어서 벌써 번 먹은 것 같습니다요번 주말에 또 들릴 예정입니다포장해서 집에 가져가면 부모님들도 좋아하십니다,4
위생관리가 너무 안되고 있어요 계단에 떨어진 냅킨은 한 시간째 방치되어있고 테이블에 케첩자국 창틀에 커피자국 창문에 내려앉은 먼지 버거의 패티는 너무 말라있었고 감튀는 꼬다리부분이 많았습니다,0
서빙하는 여자분 너무 불친절 햇어요음식은 맛잇어요,4
냉면에서 머리카락이 나와서 얘기했습니다아무런 얘기도 없이 바로 주방에 가져가시더니 초만에 다시 가져나와 툭 주고 가버리시네요찜찜해서 직원분께 새로한것이 맞는지 테이블 지나가실때 여쭤보니 다른데나갈거 가져왔답니다아 네처음부터 끝까지 단 한번도 사과없는 태도에 기분이 나쁘네요보상이나 대가를 바란게아닌 위생상의 주의를 주고자 가볍게 알렸으나 무시하는 태도에 정말 기분나쁜 식사였습니다,0
사장님이 친절하시고 직원분들도 친절하시고쌀국수는 편안하게 먹을 수 있는 맛입니다 쏘굿혼자 먹어도 불편하지 않아서 좋아요,4
정말 너무너무너무너무 맛있었습니다모든게 제주로부터 쌈밥정식  제주한상,4
양갈비 지존 예약 필수,4
친절하고 맛있었어요연어도 두툼하고 고로케도 맛있습니다,4
페퍼로니는 너무짜고 뉴욕슈프림이 괜찮았어요갈릭마요소스 기본제공배고파서 밥먹느라 사진을 안찍음요,4
직원분 센스있고 친절하고 마지막 볶음밥 너어어무 맛있어요 또갈래요 최고,4
점심시간에 배달 시키지마세요  한시간반 동안 안와서 전화해보니 이제 출발했다고 하고 전화 끊어 버리십니다  다시 전화하니 바쁘다고만 하고 미안함이 전혀 없으시네요 소중한 점심기간을 잃어 버렸습니다,0
제주박일 여행와서 가장 실망한곳특등심과 치즈까스를 시켰으며프리미엄 돈까스를 좋아하여 이곳저곳 먹어본 사람으로 최악이였습니다저온으로 번 튀긴다고했는데 기름조절을 잘못한건지 튀김이 너무 기름져서 인상을 찌푸려야할정도였으며특히 맛있게먹고싶어 주문한 특등심은제대로 튀겨지지도 않았습니다양쪽끝은 웰던수준으로 퍽퍽하게 익혀졌으며가장중간부분은 아얘 익지를 않은 생고기 였습니다핑크색으로 색이나는 미오글로빈작용이 아닌그냥 생고기여서 씹히지를 않아 혹시나해서 씹었으나 뱉었습니다또한 숙성고에 있는 고기보고 기대했던  마음이 무색해질정도로 고기에선 고기본연진한맛도 거의 나지 않았습니다요약하겠습니다기름 먹은 느끼한 튀김 익힘상태 최악중간부분미오글로빈작용이 아닌 완전안익은  생고기씹다뱉음끝부분퍽퍽하게 익어버림느켜지지않는 육향이번 박일 여정중 유일하게 음식을 남기고 짜증까지났던 음식이였습니다사장님께튀기실때 저온으로 번튀긴다고했는데온도조절을 잘하셔야 할것같습니다온도가 맞지않아 기름은 튀김옷에 너무 스며들어 느끼하고고기는 제대로 익지를 않았습니다중간부분 한개미오글로빈작용이 아니라 안익은 생고기입니다온도조절에 신경써주세요장국앉고나서 반찬과장국이 나오는데받지마자 먹은장국이 미지근합니다사소한것이라 무시 안하셨으면 좋겠습니다사진상에 남은돈까스브분은 중간과끝부분의 고기였습니다  이부분만 유일하게 제대로 익었더군요안익은 부분은 씹다버려서 사진상에없습니다원짜리 특등심으로서는 너무너무 아쉬운 퀄리티로 꼭  한번더 체크해보셨으면 합니다,0
비싸지만 맛있음,4
기대했는데 기대 이하입니다팟타이 너무 달았어요태국식깐풍기와 쌀국수는 무난해요,0
두번 방문 만원 지출 재방문 의사 없음 비싸고 맛없어요,0
짜다,0
맛없음 사장 불친절  종업원 불친절설렁탕,0
진짜 안되겠어요 오늘부터 스시지현에 대한 마음을 접습니다 그다음 끝선에 맞추어 반으로 접습니다 뒤로 돌려 양쪽 모두 접습니다 끝부분을 살짝 접고 중심 선에 맞춰 올려 접은 뒤 뒤집으면 예쁜 하트 완성,4
머리카락 번 나오고 망고쥬스는 델몬트 나옴팟타이 너무 달고 쌀국수 너무 짬 돈 주고 오라해도 안갈듯,0
기대를 갖고 갔는데 맛집은 절대아님 특히 막국수가 별로임 전은 그런대로 괜찮음,4
우리가족과함께 점심특선깔끔하고 정갈함점심한끼로 가격대비 부족함 없음,4
여친이 가자고 해서 갔는데분위기  음식  친절도  청결도  가성비,4
몇년전 주인바뀌고 갔을때 고명으로 얹은 견과류에서 쩐내가 난 이후 한동안 안갔다가 등산후 마땅히 갈데가 없어서 지난주에 한번 갔구오늘은 집밥이 지겨워서 갔는데 양파절임이 없어서 달라고 하니 셀프퉁명스런말투라고 하다가 첨은 갔다준다네요 또 달라고 하면 기분언잖게 할까봐 셀프바에 가니 양파절임이 없다고 하니 그제서야 리필해 주는데 얻어 먹으러 간것도 아니고 내돈 내고 먹는데도 이런 하찮은 대접을 받아야 하는건지 계산할때도 그렇고불친절한 말투 냉냉한 행동 다시는 오지 말라는거 맞죠,0
방문시마다 맛도없어지고 양도적어지고 가격은 오르네요 다시는 갈일없을듯합니다,0
맛있고 양도 엄청 많은데 가격도 대혜자 거기에다가 아기의자 있어서 넘 좋았네요,4
제주 여행 마지막날 비는 오고 아이들이 돈까스랑 크림파스타 먹고싶다해서 검색해서 찾아간 곳아직 개업한지 얼마 안되어 후기는 별로 없었는데분위기가 좋아보여 갔어요예쁘면서도 안락한 분위기에 음식이 다 맛있었어요빠네파스타 경양식돈까스 고구마쉬림프피자시켰는데 넷이서 먹고 피자 두조각은 싸올만큼 넉넉한 양이었어요특히 돈까스는 고기가 정말 부드럽고 겉은 바삭소스도 고소한 맛이 났어요배부르게 먹고도 부담스럽지 않은 간이었어요현지인들 많이 올듯덕분에 제주여행을 정말 기분좋게 마무리하고 공항으로 갔습니다다음에 또 제주 가게 되면 무조건 찾아갈거예요,4
코로나때문에 포장 하러 갔는데 굉장히 불친절해서 기분 나빠서 나왔습니다 카운터 계시는 분은 말하는데 쳐다보지도 않고 바쁘면 잠시 기다려달라고 하면 될것을 혼자 중얼중얼 하시면서 들리지도 않게 말하면서 포스기나 띡띡 누르시고 메뉴 물어보니 쳐다도 안보고 포장 안된다라고만 하고 진짜 어이가 없고 기분 나빠서 옆에 한우집 갔네요 아무튼 저희는 이 지점은 앞으로도 안갈거지만 어려보여서 그런가 싶기도 한데 포장손님 홀손님 가리지 마세요,0
진짜 진짜 맛있었어요 홍아살도 처음 먹어보는데 너무 맛있었고 밑반찬 된장찌개도 짜지않고 간이 완벽했어요 경주오면 무조건 또 방문하고싶은 곳이에요 다음날 점심으로도 또 먹고싶었던 맛이에요 직원분들도 바쁘신데도 정말 친절하셨어요,4
고구마 프라이 진짜 맛있는데 진짜 비싸요,4
이렇게 맛 없는 양꼬치 꿔바로우는 난생처음,0
바다색깔과 버거색깔만 괜찮았다매장 관리 개판이다 더러움,0
조선족 알바생의 너무나 불친절,0
양도 해산물도 푸짐하네요 예쁜 뷰가 보이는 곳에서 먹으니까 더 맛있는것같아요 사장님께서도 너무 친절하셔서 편하게 맛있게 먹고갑니다,4
늘 맛있고 위생적이라 할무니아빠엄마고모이모삼촌큰아빠 전부 믿고 시킴,4
기대해서 택시타고 방문했는데 그냥 닫혀있네요휴무일 아닐 때 안열 때도 있는거 같으니 꼭 전화해보고 들르세요 덕분에 마지막날 저녁 굶고 서울로 올라갑니다,0
맛은 있었는데라즈지에서 갑각류 다리가 나온건 유쾌하지 않네요같은데서 볶아서 그러려니 하겠습니다,0
난 여기 시간에 맛잇는데 평점이 왜이러냐학생때 학교에서 많이 시켜먹음,4
멘보샤 차우셔우 짱근데 차우셔우가 지난번보다 쪼끔 짠것 같았어요 그래도 맛나게 먹긴 했습니다만,4
고기를 좋은걸 쓰시는 것 같았고 일식돈까스 기본에 충실한 맛이었습니다 맛있었어요 양배추 샐러드도다만 좀 어이가 없던 부분은 직장인 배려하여 평일 점심때만 가능하다고 써붙어있던 곱배기의 가격인데요 다먹고 계산하니까 곱배기의 가격도 곱배기였네요 곱배기  일반 해서 원 나왔습니다 그건 그냥 개 시킨값이잖아요 곱배기 메뉴의 금액이 일반의 두배인 원인걸 알았다면 안시켰어요 가격을 어디다가 써붙여주시던가 메뉴시킬때 곱배기냐 일반이냐만 물어보시더군요 짜장면 한그릇 가격이 천원이라고해도 곱배기가 원인가요  맛있게 먹고 계산할때 기분이 언짢았습니다,0
좌석이 여유가 많았는데도 한시간 걸린다길래 의아했는데 기다린만큼 맛있진 않네요 시간이 너무 아까웠습니다 맛도 조화롭지 않고 느끼합니다 프랜차이즈 햄버거가 더 맛있을정도 빵은 쫄깃하니 괜찮은데 나머지는 모르겠음 여자 화장실 바닥에 정체모를 물이 흥건해서 발이 젖었는데 기분이 너무 찝찝했어요 뷰 좋고 예쁜건물이지만 앞으로 다시 갈 일은 없을것 같네요 먹을거면 당근이 제일 낫긴함,0
간짜장 먹었는데그냥 짜장면이랑 차이가 없어요참고하고 이용하세요,0
내 인생 여기만큼 메인반찬 양이 적은 식당은 처음임명이서 가서 시켰는데 처음에 명치가 나온줄 알았음근데 그게 아니라 명양이었음그 이후로 쳐다도 안 봄,0
미친 식약처 점검에서 위생불량판정 받았네요 다신 안갑니다 으으  원래 후기는 참 좋게 썼었는데 실망,0
카라이 미소 마제소바칸소바보다 별로였달까 꾸덕함과 묵직함이 없었음차슈 추가했는데 고기가 작고 이 정도로 얇게 써는 것도 능력인듯하다츠케멘이 친구가 오히려 마제소바보다 만족스러웠다히지만 칸소바에 대기가 많고 여기에 대기 없으면 하나의 선택지가 될만하나 둘 다 대기를 한다면 무조건 칸소바를 가겠다,0
후기 속아 갔다가 일행이랑 사이좋게 장염걸려온곳 맛도 별로였지만 플레이팅 차이 뭔데왜 다른 후기 사진들이랑 다른건데 볼수록화나네체험단 통해서 후기올린건지 뭔지 모르겠지만 모두에게 같은 퀄리티의 음식을 대접하셔야죠후기에 꽤 속아봤지만 이렇게까지 실망한 곳은 처음입니다 원의 맛은 절대절대아니에요 집앞 고깃집 원짜리 육사시미가 배 맛있어요,0
사장님도 진짜 친절하시고 음식도 맛있어요  샐러드 수프 파스타 피자 다 맛있어요,4
마제소바에 돼지껍데기 추가하세요 정말 맛있는데 하이볼이 많이 셔서 아쉬워 별 하나 뺐습니다,4
넘  비쌈 알바생들이 또띠아 리필하면 넘 재수없게 던지심 불친절보스심맛은  나쁘지않음 다신 안올듯,0
우동면발 진짜 쫄깃쫄깃,4
명성에 비해 아쉽다 과거에 비해 맛이 좀 바뀌었다,0
맛있어요,4
하아 단골인데 너무 처참하게 가져오네 진짜 볶음밥 곱배기로 시켰는데 무슨 음식물 쓰레기 마냥 밥 위에 계란국 건더기 얹어서 밥은 질고 너무 하네 악플 이해 안될정도로 문제 없이 먹었는데 너무 실망임 다신 안시킨다 하아 진짜 볶음밥 만들어놓고 가져오는건지 펑크 난건지 알 수 없는 음식을 가져오네 단골인데도 이러는데 답 없는거 같네요 여기 비추합니다 배고파서 먹긴 하는데 너무 하네,0
맛은 있어요 근데 다 먹고 이야기하고 있는 데 접시며 수저 포크 다 가져가시고 물만 남기시더라구요 저희 테이블이 제일 늦게들어갔는데 다른 테이블도 비슷해보였는데 저희만 와인을 안시켜서 빨리 나가라고 눈치주시는 건지 민망했어요,0
별개도 아깝다 판포식스쌀국수 만천원인가에 시켰는데 매뉴판 설명에는 양지 차돌 안심이 들어가있다더니 일단 차돌은 전혀없고 말라빠진 정체불명 고기쪼가리 서너개만 둥둥 서버한테한테 이야기하니 대꾸도안한다 내일 망해도 안 이상하다 음식맛이 문제가 아니라 음식을 가지고 사기를 치니,0
간짜장은 짜고 그냥 짜장이랑 차이점을 못느끼겠으며 서비스 엉망이에요 사람이 많으면 이해하겠으나 수저도 단무지 가져다달라는 거 하나도 안갔다주네요,0
등심보다는 안심이 맛있음 양이 많지는 않아 금방 먹어서 테이블 회전이 빠른듯 또 오고싶음,4
맛은 좋아요,4
테이블 텅텅 비었는데도 웨이팅 해야함응대하는 직원 개불친절,0
천원멈쳐,0
기념일에 가기 좋은 스시 오마카세 집첫 방문이었는데 종류도 다양하고 맛있었어요생각보다 양이 많았고 특히 금태솥밥이 맛있었습니다,4
기대하고 갔는데 나베 양갈비 둘 다 별로였어요,0
시 분 세 명 도착 후 바로 주문 완료 시 분 두 명 손님 도착하자 빈 자리에 먼저 입장 함 시 세 자리 남 시 분 입장 시 분 음식 받음 근데 아까 먼저 들어갔던 두 명 손님은 시 분은 다 돼서 음식 받은 듯자리가 많지 않은데 음식 준비해 주시는 속도와 상 치우는 속도도 느려서 아주 답답했습니다 미리 주문을 했으면 착석 후 바로 받을 수 있게 준비 해 주실 수 있어야 한다고 생각이 돼요 조리대의 두 분이 쉬지않고 움직이시는데 음식은 왜 그렇게 늦게 나오는지그리고 제일 중요한 맛이 한국인 입맛에 맞기 굉장히 어려움 너무너무 느끼하고 무겁고 눅진 챠슈와 계란은 평범멘마는 굿 국물은 미지근하고 꾸덕한데 면은 뜨겁고 얇아서 안 어울림그래도 가게만의 독특한 스타일이라고 생각해서 별 하나 추가했습니다,0
언제가도 맛있는 쌀국수와 반미를 먹을 수 있는곳자주 가지만 언제나 친절하신 곳,4
깍두기 엄청 자극적일것 같이 생겼는데 전햐 그렇지 않고 국은 담백하고 슴슴한게 너무 좋았음 다만 고기 중에 질긴 부위가 몇몇 있는게 조금 아쉬웠음 자리가 얼마 없고 사장님은 친절함,4
근처에서 괜찮게 먹을수있는곳고기맛 괜찮고 냉면 괜찮음,4
장사할 마음이 없나봐요 테이블엔 안 치운 그릇이 그득하고 주문도 안 받는 곳,0
알감자 그라탕 진짜 존맛 졍말정말 추천합니다베이컨 토마토 파스타도 소스가 너무 맛있어요찹스테이크도 평타 이상 가격이 착하진 않지만 너무 만족스러운 식사 해서 기분이 좋네요매장이 넓어서 좋았어요 저번에 한번 가고 기억에 남아서 이번에 재방문했네요 주차도 가게 앞에 편하기 댈수 있어서 좋아요,4
맛보다 위생이 최악 테이블마다 가위를 물에 담가놓고있음미친듯,0
너무 맛없음 근데 비쌈종로에서 맛없는 쌀국수 위안에 들 것 같아요,0
인생 중국집느끼하지 않은 중국음식짜장이 느끼하지않고 면도 찰지고 맛있습니다예약하면 손님 모시고 가기도 좋은곳이에요,4
소금들이랑 먹으면 맛있어요,4
맛집인정,4
회덮밥 양 많고 맛있었습니다,4
가게 이전 준비중이라 임시휴업중입니다 인스타 참고하셔서 방문하시길 권합니다,4
키오스크 관리 똑바로 하세요주문 안한 다른 음식이 결제되었네요,0
먼가 약간 싱거운 느낌이지만 양도 많고 옛날맛에 가깝게 맛을낸 짬뽕 고기가 약간 지겹다 느낄정도로 많음 개인적으로 김제 대흥각보다 백퍼 휠씬 나음 탕수육도 괜찮음 일단 공장탕수육에 튀김옷 덧입힌 탕수육이 아니고 둥글둥글한 고기튀김같은  간짜장은 소스를 넉넉히 주면서 직원이 소스양 조절을 해서 먹기를 안내했었는데 어제 두번째 가보니 간짜장은 메뉴에서 없어짐,4
친절하고 맛있어요 셀프인데도 가끔 서빙도 해주시고 만족합니다,4
지나가다가 가볍게 먹으려고 갔는데 너무 맛있었어요 친구들이랑 만두 한개씩 먹고 맥주 한캔하기 딱 좋았습니다 특히 샤오롱바오 짱맛있어요,4
김치말이국수 맛있어요,0
리뷰 잘 안믿어서 반신반의 하며 갔는데 너무 맛있었어요 숯불향이 나면서 개인적으로는 소금구이가 양념보다 맛있구요 막국수하나 시켰는데 센스있게 두개로 나눠주셔서 감동 친절하시고 맛도있어서 리뷰까지 쓰게됐네요 번창하세요,4
주문 누락됐는데 확인도 안하고 분이나 기다리게 해서 안먹고 나왔어요 안쪽 자리 앉으시면 주문할 때 여러번 확인하시는 거 추천합니다 참고로 저는 두번 다시 갈 생각 없네요 최악의 서비스였어요,0
직원인지 사장인지 안내해주시는 분이 불친절해서 두번 다시는 오고싶지 않습니다,0
반세오 비빔쌀국수 짱맛탱,4
꼬치만 드세요요리 절대 네버 시키지마세요,0
솔직히 맛은 평범한대 친절히 좀 큰거같음 마늘도 이빠이주고 하나하나 설명해주는게 정말 좋았음 인삼주도 개시키면 한주전자주시고 한번쯤은 기다릴만함,4
아래 리뷰처럼 서빙순서 뒤죽박죽에 오래 기다림  만원 넘는 참치먹으면서  설명조차 없는곳 서빙하시는분 눈치봐야함  말한번 하기가 무서워요  이곳은 참치가 문제가 아님느낀점  사람이없는곳은 이유가 다있다,0
가게는 작지만 테이블은 커서 좋아요 양산형 스타일이 아니고 그냥 맛있더라구요 사장님은 바빠 보이시지만 친절하세요파스타와 리조또 둘다 최근 먹은 집 중에서 젤 맛났어요,4
불친절한데 비싸기까지제주도 바가지물가에 동참하시눼,0
맛집,4
배달 주문은 그냥 받아놓고 시간 지난 후에 사유 설명없이 그냥 캔슬해버려서 사람 벙찌게 만드는 곳,0
대파크림 뇨끼랑 바질크림 리조또 진짜 미미식재료의 다채로운 향들이 입안에서 폭발해요 진짜 괘애애애맛있음  담에 또 가서 다른 메뉴들도 다 먹어볼거에요 진짜 건강히 오래 장사해주세요 최공,4
월남쌈은 자체적으로 맛있지만 고기 질과양이 많이 떨어지고 그냥 먹고있었는데 나가서 계산하니까 그제서야 고기도 무한리필이라고함 직원들도 불친절함 상당히 설렁설렁 운영하는 느낌 전에 와봤던 사람들도 많이 변했다고함 비추천,0
국밥에 날파리 들어가있었음,0
맛나요 가성비 좋아요,4
장사의신 유투브 보고 가본다가본다 하다가 처음가봣는데 진짜 맛있네요부드럽다 못해 녹네요층 올라가는데 좀 좁으니 체격크신분들은 조심하세요,4
아 왜 이렇게 서비스도 별로고맛도 별로로 변했는지스시쿤 예약 못할때마다 여기로 안내해줘서 왔었는데오랜만에 오니쯔께모노는 오래된거 쓰는지 이상한 맛 나고초밥의 밥은 식초가 고루 섞여있지도 않고아부리한 사시미는 냉장고 보관했던건지 차가운게 나오고국을 먹으라고 줬으면 국용 수저가 나와야되는거 아닌가요그냥 무한리필 초밥집과 별 다를게 없네요재방문 의사 없습니다,0
너무 불친절하고 일단 그 점을 떠나서 너무 맛없음 근처 중식당 맛있는 곳 많은데 이 가격에 이 맛을 먹는다는게 이해가 안가네요사장님 가족인지 뭔지 카운터 계산하는 여자분 정말 무례합니다,0
여기가 경주 피자 최고맛집이에여 화덕피자인데 너무 맛있고 에그인헬 진짜 건강한맛인데 이게 또 그래서 매력적인 빵 단면좀 보세여 두툼하고 쫄깃합니다,4
별점이 점도 매길 수 있다면 점 매겼을 거 같네요 오픈 시간 전에 준비가 다 완료되어야 하는 건 아닌지  그럴거면 시간을 변경하던가 너무 짜증나더군요,0
우동마저 맛이없는 은행골은 처음인데직원 교육도 그렇고 얼마나 갈지 궁금,0
괜찮아요 중국인이 서빙하는거 같던데 맛있어요,4
가성비 좋고 맛있어용,4
일반적인 샤브샤브랑 달랐는데 똠양꿍과 비슷한 맛이났어요 하지만 똠양꿍보다는 훨씬 약한맛이라 맛있었습니다  취저예요 자주 올 듯 합니다,0
쌀국수는 먹을만하나사이드메뉴맛없음깨진그릇줌,0
정말 별로였음 면은 두껍고 다 퉁퉁 불어있고 돈까스도 밑바닥 튀김옷 축축 두껍기만 두껍고 그냥 돼지안심만 처먹는기분임그 값이면 이 근처에 다른 가게 가서 많이 먹죠,0
여기 돈까스 지존맛집웨이팅하길 잘했다는 생각이 든곳은여기가 처음이었던 것 같아요얼른가요 진짜이 맛 다 알아야대,4
피자를 즐겨먹지는 않지만 먹었던 피자 중에 위인 거 같아요맛있습니다 인테리어도 미국같고 사장님도 친절하세요 치즈피자 한 조각에 시원하게 맥주 한 잔하시면 됩니다,4
